===== MAG =====
Time (UTC), geodetic latitude (degrees), geodetic longitude (degrees), alt (km above WGS-84 ellipsoid), magnetic declination (degrees), inclination (degrees), total intensity (nT), horizontal (nT), north (nT), east (nT), vertical (nT), magnetic latitude (degrees), magnetic longitude (degrees), magnetic local time (hours)
2019-02-27 03:44:18, -53.09,   -89.11,    526.68,  22.11,   -54.46, 29063.3, 16893.8, 15651.0,  6359.8, -23649.1, -42.99,    -9.37, 22.06
2019-02-27 03:44:42, -51.59,   -88.86,    525.82,  21.27,   -53.37, 28407.1, 16948.0, 15793.8,  6147.4, -22797.5, -41.66,    -9.58, 22.05
2019-02-27 03:45:06, -50.09,   -88.63,    524.94,  20.44,   -52.26, 27771.7, 16997.8, 15927.9,  5935.5, -21962.2, -40.35,    -9.79, 22.04
2019-02-27 03:45:30, -48.59,   -88.43,    524.06,  19.62,   -51.12, 27158.8, 17046.3, 16056.5,  5724.0, -21142.9, -39.04,    -9.99, 22.04
2019-02-27 03:45:54, -47.09,   -88.24,    523.16,  18.81,   -49.95, 26569.7, 17096.3, 16183.0,  5513.1, -20338.8, -37.75,   -10.19, 22.03
2019-02-27 03:46:18, -45.58,   -88.06,    522.27,  18.01,   -48.74, 26005.4, 17150.6, 16310.2,  5302.8, -19548.4, -36.46,   -10.38, 22.02
2019-02-27 03:46:42, -44.08,   -87.91,    521.36,  17.21,   -47.48, 25466.7, 17211.8, 16440.9,  5093.5, -18769.9, -35.18,   -10.57, 22.02
2019-02-27 03:47:06, -42.57,   -87.76,    520.46,  16.42,   -46.17, 24954.0, 17281.9, 16577.1,  4885.2, -18001.0, -33.92,   -10.76, 22.01
2019-02-27 03:47:30, -41.06,   -87.62,    519.55,  15.63,   -44.80, 24467.7, 17362.9, 16720.8,  4678.2, -17239.4, -32.67,   -10.94, 22.01
2019-02-27 03:47:54, -39.55,   -87.50,    518.65,  14.85,   -43.36, 24008.0, 17456.2, 16873.5,  4472.7, -16482.3, -31.43,   -11.12, 22.00
2019-02-27 03:48:18, -38.04,   -87.38,    517.74,  14.07,   -41.84, 23575.1, 17562.9, 17036.2,  4268.9, -15726.7, -30.21,   -11.29, 22.00
2019-02-27 03:48:42, -36.53,   -87.28,    516.84,  13.30,   -40.25, 23169.0, 17683.6, 17209.6,  4067.2, -14969.8, -29.00,   -11.46, 21.99
2019-02-27 03:49:06, -35.02,   -87.18,    515.95,  12.54,   -38.57, 22790.1, 17818.7, 17393.9,  3867.7, -14208.5, -27.82,   -11.62, 21.99
2019-02-27 03:49:30, -33.50,   -87.09,    515.06,  11.79,   -36.80, 22438.4, 17967.9, 17589.0,  3670.7, -13440.1, -26.65,   -11.77, 21.99
2019-02-27 03:49:54, -31.99,   -87.00,    514.18,  11.05,   -34.93, 22114.5, 18131.0, 17794.5,  3476.4, -12661.7, -25.51,   -11.92, 21.98
2019-02-27 03:50:18, -30.47,   -86.92,    513.31,  10.34,   -32.96, 21818.7, 18306.9, 18009.7,  3285.2, -11870.7, -24.40,   -12.07, 21.98
2019-02-27 03:50:42, -28.95,   -86.85,    512.46,   9.64,   -30.89, 21551.8, 18494.7, 18233.5,  3097.1, -11064.8, -23.31,   -12.21, 21.98
2019-02-27 03:51:06, -27.44,   -86.78,    511.61,   8.96,   -28.72, 21314.8, 18692.9, 18464.6,  2912.5, -10241.8, -22.27,   -12.34, 21.97
2019-02-27 03:51:30, -25.92,   -86.72,    510.78,   8.31,   -26.44, 21108.5, 18900.1, 18701.6,  2731.5, -9399.8, -21.27,   -12.47, 21.97
2019-02-27 03:51:54, -24.40,   -86.66,    509.97,   7.68,   -24.07, 20934.3, 19114.4, 18942.9,  2554.4, -8537.3, -20.33,   -12.59, 21.97
2019-02-27 03:52:18, -22.88,   -86.60,    509.18,   7.07,   -21.60, 20793.5, 19333.9, 19186.7,  2381.2, -7653.0, -19.44,   -12.70, 21.97
2019-02-27 03:52:42, -21.36,   -86.55,    508.40,   6.50,   -19.03, 20687.4, 19556.6, 19431.1,  2212.3, -6746.0, -18.62,   -12.81, 21.97
2019-02-27 03:53:06, -19.84,   -86.50,    507.64,   5.94,   -16.38, 20617.7, 19780.5, 19674.3,  2047.5, -5815.5, -17.88,   -12.90, 21.97
2019-02-27 03:53:30, -18.32,   -86.45,    506.91,   5.41,   -13.66, 20585.7, 20003.5, 19914.2,  1887.2, -4861.3, -17.23,   -13.00, 21.97
2019-02-27 03:53:54, -16.79,   -86.41,    506.19,   4.91,   -10.87, 20592.8, 20223.4, 20149.1,  1731.2, -3883.2, -16.69,   -13.08, 21.97
2019-02-27 03:54:18, -15.27,   -86.37,    505.50,   4.43,    -8.02, 20640.3, 20438.2, 20377.1,  1579.6, -2881.4, -16.25,   -13.15, 21.97
2019-02-27 03:54:42, -13.75,   -86.33,    504.84,   3.98,    -5.14, 20729.3, 20645.9, 20596.2,  1432.3, -1856.6, -15.94,   -13.22, 21.98
2019-02-27 03:55:06, -12.22,   -86.29,    504.20,   3.55,    -2.22, 20860.4, 20844.7, 20804.8,  1289.4,  -809.3, -15.76,   -13.28, 21.98
2019-02-27 03:55:30, -10.70,   -86.25,    503.58,   3.14,     0.71, 21034.4, 21032.8, 21001.3,  1150.6,   259.5,  15.71,   -13.33, 21.98
2019-02-27 03:55:54,  -9.17,   -86.22,    503.00,   2.75,     3.64, 21251.3, 21208.4, 21184.1,  1015.9,  1348.7,  15.80,   -13.37, 21.99
2019-02-27 03:56:18,  -7.65,   -86.18,    502.44,   2.37,     6.56, 21511.0, 21370.2, 21351.9,   885.1,  2457.0,  16.03,   -13.40, 21.99
2019-02-27 03:56:42,  -6.12,   -86.15,    501.91,   2.02,     9.45, 21813.1, 21516.8, 21503.4,   758.1,  3583.0,  16.39,   -13.43, 22.00
2019-02-27 03:57:06,  -4.60,   -86.12,    501.41,   1.68,    12.31, 22156.6, 21646.9, 21637.6,   634.6,  4725.2,  16.86,   -13.44, 22.00
2019-02-27 03:57:30,  -3.07,   -86.08,    500.94,   1.36,    15.13, 22540.6, 21759.6, 21753.5,   514.6,  5882.2,  17.45,   -13.45, 22.01
2019-02-27 03:57:54,  -1.54,   -86.05,    500.50,   1.04,    17.88, 22963.6, 21854.0, 21850.3,   397.7,  7052.2,  18.14,   -13.44, 22.02
2019-02-27 03:58:18,  -0.02,   -86.02,    500.09,   0.74,    20.58, 23424.0, 21929.2, 21927.4,   284.0,  8233.6,  18.92,   -13.43, 22.02
2019-02-27 03:58:42,   1.51,   -85.99,    499.71,   0.45,    23.20, 23919.8, 21984.7, 21984.0,   173.3,  9424.9,  19.78,   -13.40, 22.03
2019-02-27 03:59:06,   3.04,   -85.96,    499.37,   0.17,    25.76, 24449.0, 22019.9, 22019.8,    65.6, 10624.4,  20.71,   -13.37, 22.04
2019-02-27 03:59:30,   4.56,   -85.92,    499.05,  -0.10,    28.23, 25009.5, 22034.3, 22034.3,   -39.3, 11830.6,  21.70,   -13.33, 22.05
2019-02-27 03:59:54,   6.09,   -85.89,    498.77,  -0.37,    30.63, 25598.9, 22027.7, 22027.2,  -141.2, 13041.8,  22.74,   -13.27, 22.06
2019-02-27 04:00:18,   7.62,   -85.86,    498.52,  -0.63,    32.94, 26215.0, 21999.5, 21998.2,  -240.2, 14256.5,  23.83,   -13.21, 22.07
2019-02-27 04:00:42,   9.15,   -85.82,    498.30,  -0.88,    35.18, 26855.2, 21949.6, 21947.0,  -336.0, 15473.1,  24.95,   -13.14, 22.08
2019-02-27 04:01:06,  10.67,   -85.79,    498.11,  -1.12,    37.34, 27517.1, 21877.5, 21873.3,  -428.7, 16690.2,  26.11,   -13.06, 22.10
2019-02-27 04:01:30,  12.20,   -85.75,    497.95,  -1.36,    39.42, 28198.2, 21783.2, 21777.0,  -518.1, 17906.2,  27.30,   -12.97, 22.11
2019-02-27 04:01:54,  13.73,   -85.71,    497.82,  -1.60,    41.43, 28896.1, 21666.3, 21657.8,  -604.0, 19119.5,  28.51,   -12.87, 22.12
2019-02-27 04:02:18,  15.25,   -85.67,    497.73,  -1.83,    43.36, 29608.1, 21526.4, 21515.5,  -686.3, 20328.6,  29.74,   -12.76, 22.14
2019-02-27 04:02:42,  16.78,   -85.63,    497.66,  -2.05,    45.22, 30331.9, 21363.5, 21349.8,  -764.8, 21531.9,  30.99,   -12.65, 22.15
2019-02-27 04:03:06,  18.31,   -85.59,    497.63,  -2.27,    47.02, 31064.8, 21177.3, 21160.6,  -839.5, 22727.6,  32.26,   -12.53, 22.17
2019-02-27 04:03:30,  19.83,   -85.54,    497.62,  -2.49,    48.76, 31804.3, 20967.4, 20947.6,  -910.2, 23914.1,  33.54,   -12.40, 22.18
2019-02-27 04:03:54,  21.36,   -85.49,    497.64,  -2.70,    50.43, 32548.1, 20733.8, 20710.7,  -976.9, 25089.6,  34.84,   -12.27, 22.20
2019-02-27 04:04:18,  22.88,   -85.44,    497.69,  -2.91,    52.05, 33293.4, 20476.2, 20449.8, -1039.7, 26252.2,  36.14,   -12.13, 22.21
2019-02-27 04:04:42,  24.41,   -85.38,    497.77,  -3.12,    53.61, 34037.9, 20194.5, 20164.6, -1098.5, 27400.1,  37.46,   -11.98, 22.23
2019-02-27 04:05:06,  25.93,   -85.32,    497.87,  -3.32,    55.12, 34779.1, 19888.6, 19855.1, -1153.5, 28531.2,  38.78,   -11.83, 22.25
2019-02-27 04:05:30,  27.46,   -85.25,    498.00,  -3.53,    56.58, 35514.4, 19558.5, 19521.4, -1204.9, 29643.5,  40.11,   -11.68, 22.26
2019-02-27 04:05:54,  28.98,   -85.18,    498.15,  -3.74,    58.00, 36241.5, 19204.3, 19163.4, -1252.9, 30735.0,  41.45,   -11.52, 22.28
2019-02-27 04:06:18,  30.50,   -85.11,    498.33,  -3.95,    59.38, 36957.7, 18826.1, 18781.3, -1297.7, 31803.3,  42.79,   -11.35, 22.30
2019-02-27 04:06:42,  32.03,   -85.03,    498.53,  -4.17,    60.71, 37660.7, 18424.0, 18375.3, -1339.6, 32846.4,  44.14,   -11.18, 22.32
2019-02-27 04:07:06,  33.55,   -84.94,    498.75,  -4.39,    62.01, 38348.1, 17998.6, 17945.7, -1378.9, 33861.9,  45.49,   -11.01, 22.33
2019-02-27 04:07:30,  35.07,   -84.85,    498.99,  -4.63,    63.27, 39017.4, 17550.2, 17493.0, -1416.0, 34847.5,  46.85,   -10.83, 22.35
2019-02-27 04:07:54,  36.59,   -84.75,    499.25,  -4.87,    64.50, 39666.2, 17079.4, 17017.7, -1451.1, 35800.9,  48.21,   -10.64, 22.37
2019-02-27 04:08:18,  38.11,   -84.64,    499.52,  -5.13,    65.69, 40292.3, 16587.1, 16520.5, -1484.5, 36719.7,  49.57,   -10.44, 22.39
2019-02-27 04:08:42,  39.63,   -84.53,    499.82,  -5.41,    66.85, 40893.3, 16074.2, 16002.5, -1516.6, 37601.6,  50.94,   -10.24, 22.41
2019-02-27 04:09:06,  41.15,   -84.40,    500.13,  -5.71,    67.99, 41467.0, 15541.9, 15464.7, -1547.5, 38444.3,  52.31,   -10.03, 22.43
2019-02-27 04:09:30,  42.66,   -84.26,    500.45,  -6.04,    69.09, 42011.4, 14991.6, 14908.4, -1577.4, 39245.5,  53.67,    -9.80, 22.45
2019-02-27 04:09:54,  44.18,   -84.11,    500.79,  -6.39,    70.17, 42524.5, 14425.0, 14335.3, -1606.7, 40003.1,  55.04,    -9.57, 22.48
2019-02-27 04:10:18,  45.69,   -83.95,    501.14,  -6.78,    71.22, 43004.4, 13844.0, 13747.1, -1635.3, 40715.1,  56.42,    -9.31, 22.50
2019-02-27 04:10:42,  47.21,   -83.78,    501.50,  -7.21,    72.24, 43449.5, 13250.8, 13146.0, -1663.4, 41379.7,  57.79,    -9.04, 22.53
2019-02-27 04:11:06,  48.72,   -83.58,    501.87,  -7.68,    73.24, 43858.4, 12647.8, 12534.3, -1691.1, 41995.2,  59.16,    -8.75, 22.55
2019-02-27 04:11:30,  50.23,   -83.37,    502.24,  -8.21,    74.21, 44230.1, 12037.9, 11914.6, -1718.5, 42560.4,  60.52,    -8.44, 22.58
2019-02-27 04:11:54,  51.74,   -83.14,    502.63,  -8.79,    75.15, 44563.6, 11423.9, 11289.8, -1745.5, 43074.4,  61.89,    -8.09, 22.61
2019-02-27 04:12:18,  53.25,   -82.89,    503.02,  -9.44,    76.06, 44858.4, 10809.1, 10662.9, -1772.2, 43536.7,  63.25,    -7.71, 22.64
2019-02-27 04:12:42,  54.76,   -82.61,    503.41, -10.16,    76.94, 45114.6, 10197.0, 10037.1, -1798.5, 43947.1,  64.61,    -7.29, 22.68
2019-02-27 04:13:06,  56.26,   -82.30,    503.81, -10.97,    77.79, 45332.4,  9591.1,  9416.0, -1824.6, 44306.1,  65.97,    -6.83, 22.71
2019-02-27 04:13:30,  57.77,   -81.96,    504.20, -11.87,    78.60, 45512.5,  8995.1,  8802.8, -1850.3, 44614.7,  67.32,    -6.30, 22.76
2019-02-27 04:13:54,  59.27,   -81.58,    504.60, -12.88,    79.38, 45656.1,  8412.9,  8201.1, -1875.8, 44874.3,  68.66,    -5.71, 22.80
2019-02-27 04:14:18,  60.77,   -81.15,    505.00, -14.02,    80.13, 45765.0,  7848.0,  7614.3, -1901.0, 45087.0,  70.00,    -5.03, 22.85
2019-02-27 04:14:42,  62.26,   -80.68,    505.40, -15.29,    80.83, 45841.0,  7304.2,  7045.7, -1925.8, 45255.4,  71.33,    -4.26, 22.91
2019-02-27 04:15:06,  63.76,   -80.14,    505.79, -16.71,    81.50, 45886.8,  6785.0,  6498.6, -1950.4, 45382.4,  72.65,    -3.36, 22.98
2019-02-27 04:15:30,  65.25,   -79.53,    506.18, -18.28,    82.12, 45905.2,  6293.6,  5975.8, -1974.6, 45471.7,  73.96,    -2.30, 23.06
2019-02-27 04:15:54,  66.73,   -78.84,    506.56, -20.03,    82.70, 45899.5,  5833.1,  5480.2, -1998.4, 45527.3,  75.26,    -1.05, 23.15
2019-02-27 04:16:18,  68.21,   -78.05,    506.94, -21.96,    83.23, 45873.1,  5406.2,  5014.0, -2021.6, 45553.4,  76.54,     0.45, 23.25
2019-02-27 04:16:42,  69.69,   -77.14,    507.31, -24.05,    83.72, 45829.8,  5015.0,  4579.6, -2044.0, 45554.6,  77.81,     2.28, 23.38
2019-02-27 04:17:06,  71.16,   -76.07,    507.68, -26.30,    84.16, 45773.6,  4661.3,  4178.8, -2065.3, 45535.7,  79.05,     4.54, 23.54
2019-02-27 04:17:30,  72.62,   -74.82,    508.03, -28.67,    84.54, 45708.4,  4346.3,  3813.6, -2084.9, 45501.3,  80.27,     7.39, 23.74
2019-02-27 04:17:54,  74.06,   -73.32,    508.37, -31.09,    84.88, 45638.2,  4070.6,  3485.8, -2102.0, 45456.4,  81.45,    11.06, 23.99
2019-02-27 04:18:18,  75.50,   -71.52,    508.71, -33.48,    85.17, 45567.0,  3834.0,  3197.8, -2115.2, 45405.4,  82.58,    15.90,  0.32
2019-02-27 04:18:42,  76.91,   -69.32,    509.03, -35.71,    85.42, 45498.3,  3636.0,  2952.2, -2122.4, 45352.8,  83.62,    22.42,  0.76
2019-02-27 04:19:06,  78.30,   -66.57,    509.34, -37.59,    85.61, 45435.7,  3475.1,  2753.5, -2120.0, 45302.7,  84.55,    31.35,  1.36
2019-02-27 04:19:30,  79.66,   -63.08,    509.64, -38.88,    85.77, 45382.4,  3349.6,  2607.7, -2102.3, 45258.6,  85.29,    43.51,  2.18
2019-02-27 04:19:54,  80.96,   -58.55,    509.93, -39.20,    85.88, 45341.0,  3257.4,  2524.2, -2058.9, 45223.9,  85.74,    59.16,  3.23
2019-02-27 04:20:18,  82.18,   -52.53,    510.20, -38.08,    85.96, 45313.9,  3196.3,  2515.8, -1971.5, 45201.1,  85.82,    76.84,  4.41
2019-02-27 04:20:42,  83.29,   -44.39,    510.46, -34.84,    85.99, 45302.8,  3164.1,  2596.9, -1807.8, 45192.2,  85.50,    93.50,  5.53
2019-02-27 04:21:06,  84.21,   -33.35,    510.70, -28.68,    86.00, 45309.0,  3159.3,  2771.7, -1516.4, 45198.8,  84.85,   106.94,  6.43
2019-02-27 04:21:30,  84.83,   -18.94,    510.93, -19.10,    85.98, 45333.2,  3180.7,  3005.6, -1040.6, 45221.5,  83.99,   116.94,  7.11
